Country Name,Happiness Score,Year,EG.ELC.ACCS.ZS,SE.PRM.TENR,NY.ADJ.NNTY.KD.ZG,NY.ADJ.NNTY.PC.KD.ZG,NY.ADJ.AEDU.GN.ZS,NY.ADJ.ICTR.GN.ZS,SP.POP.DPND,SP.DYN.CBRT.IN,per_si_allsi.cov_q1_tot,per_si_allsi.cov_q5_tot,per_allsp.cov_pop_tot,per_sa_allsa.cov_pop_tot,SP.DYN.CDRT.IN,SE.XPD.PRIM.ZS,SE.XPD.SECO.ZS,GC.XPN.TOTL.GD.ZS,SH.XPD.EHEX.CH.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDS.TOTL.ZS,SE.ADT.1524.LT.ZS,NV.IND.MANF.KD.ZG,SH.DYN.NMRT,SH.DYN.MORT,SP.POP.TOTL,SE.SEC.ENRL.TC.ZS,SE.PRM.ENRL.TC.ZS,EG.FEC.RNEW.ZS,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,NE.TRD.GNFS.ZS,SL.UEM.TOTL.NE.ZS,FP.WPI.TOTL
Thailand,6.4239997863769505,2017,..,..,..,..,..,..,40.2365537063598,..,..,..,..,..,..,..,..,18.3980901104732,..,455302682985.757,3.91288024316505,34.8347706272526,..,2.61065905601305,5.3,9.5,69037513,24.16351,16.22081,..,513120,14.8139001313996,122.802846744057,..,..
Togo,2.839,2015,45.0285453796387,96.57075,10.2188039482385,7.42667326746498,5.60262810203998,-6.737532838,81.2237240575846,34.532,..,..,..,..,8.827,64.47254,16.26494,17.793321459595,15.18121507,4179185205.16122,5.74286845333449,5.52612958207799,84.29011,8.38154462119363,26.4,77.7,7416802,..,41.70862,71.2646671412409,56790,18.9542730571164,107.415855475636,2.20390009880066,..
Togo,3.303,2016,46.9283752441406,91.07442,2.85650963566755,0.293039282427927,5.60262810203998,..,80.6400699156215,34.028,..,..,..,..,8.686,64.0631499999999,16.01789,18.5241597236598,..,4457732624.94515,5.09999205281729,4.14560850275698,..,2.10255370940438,25.9,75.3,7606374,..,41.39676,..,56790,18.8737305765675,103.986696284281,..,..
Togo,3.4949998855590803,2017,..,91.64536,..,..,..,..,79.921097418707,..,..,..,..,..,..,..,..,15.4171294812352,..,4757776485.12802,4.40001046251446,6.312723385218,..,1.32383387566868,25.4,72.9,7797694,..,40.12613,..,56790,17.4882458141063,101.135070955661,..,..
Trinidad and Tobago,6.167999999999999,2015,100,..,..,..,2.87,15.288076,43.2494573213953,13.956,..,..,..,..,9.491,..,..,36.9008735771039,0.17663409,24401734194.6814,1.51716296239492,..,..,-1.8699416555361,17.7,27.7,1360092,..,..,0.284205763881456,5130,27.1795893320139,..,2.21079993247986,..
Trinidad and Tobago,6.167999999999999,2016,100,..,..,..,2.87,..,43.7713161392798,13.608,..,..,..,..,9.612,..,..,..,..,22295585700.3672,-5.95706134719481,..,..,-5.54246159914386,17.1,26.9,1364962,..,..,..,5130,..,..,2.9721999168396,..
Trinidad and Tobago,6.1680002212524405,2017,..,..,..,..,..,..,44.2485484273708,..,..,..,..,..,..,..,..,..,..,22079017626.6686,-2.33601412405142,..,..,-3.23726725082146,16.6,26.1,1369125,..,..,..,5130,..,..,..,..
Tunisia,4.739,2015,100,..,..,..,5.9,11.21613514,45.5641309073293,18.647,..,..,..,..,6.357,..,71.58674,..,0.42476387,43152528548.124,1.15361583712001,9.08928740194687,..,-0.018847476794051,8,14,11273661,..,15.79669,12.5623503533853,163610,..,91.0589736319819,15.2181997299194,..
Tunisia,5.045,2016,100,..,..,..,5.9,9.405493723,46.3805271792291,18.295,..,..,..,..,6.341,..,..,..,..,41808379888.2682,1.1083929680381,7.70485633220642,..,0.292190960931222,7.7,13.5,11403248,..,16.18367,..,163610,..,90.6983399477086,15.5142002105713,..
Tunisia,4.80499982833862,2017,..,..,..,..,..,..,47.0821065466249,..,..,..,..,..,..,..,..,..,..,39952095560.8829,1.95512567537509,7.39964059627497,..,0.78943658662655,7.5,13,11532127,..,..,..,163610,..,99.4765161633394,15.3793001174927,..
Turkey,5.332000000000001,2015,100,94.97289,6.37734025224287,4.69093164109584,4.29237734524015,25.08157196,50.1168039051499,16.533,..,..,..,..,5.814,22.88367,37.82141,30.8047372175793,..,859796691176.471,6.08589921553133,25.7540038321303,99.49439,5.90133026923914,7.1,13.4,78271472,18.45287,18.40513,13.3742300375217,785350,18.2381911417337,49.2998761677158,10.2360000610352,..
Turkey,5.388999999999999,2016,100,94.44043,3.37017205072794,1.75686913770856,4.29237734524015,24.75063281,49.8492384749315,16.241,..,..,..,..,5.819,..,..,32.7205439776903,..,863721731068.508,3.18381907738632,25.3411653937894,99.62136,3.83927288439405,6.5,12.5,79512426,..,..,..,785350,18.3247725334396,46.8156420522548,10.8386001586914,..
Turkey,5.5,2017,..,..,..,..,..,..,49.4986625756126,..,..,..,..,..,..,..,..,31.9625168204798,..,851549299635.427,7.44123347067462,26.4566263978185,..,9.12659409628441,5.9,11.6,80745020,..,..,..,785350,17.8731064650213,54.1220109723464,10.8191995620728,..
